80
0 0 0.00 0.00 0.00
0 1 149600000000.00 0.00 10000000.00
0 2 58000000000.00 0.00 5000000.00
0 3 108700000000.00 0.00 -8000000.00
0 4 228000000000.00 0.00 -12000000.00
0 5 778000000000.00 0.00 15000000.00
0 6 1433000000000.00 0.00 -20000000.00
0 7 2920000000000.00 0.00 25000000.00
0 8 4471000000000.00 0.00 -30000000.00
0 9 -4945194275558.55 -1880189312566.16 -4341776299449.51
0 10 -2262539632740.68 1496392527360.65 -2130792649523.72
0 11 3701546926843.72 3899199462448.80 1845365377071.02
0 12 5019768984531.88 -4742676972757.41 5828118866229.48
0 13 -2045370562023.19 3456964076243.79 -2804770570623.12
0 14 5548897431953.30 -3680861160941.82 -4233531949219.08
0 15 1458148691550.90 3105058895938.59 -1275135960092.37
0 16 -905799248677.58 4232027475830.18 3685786277840.75
0 17 549058347264.80 23642479453.07 1359152167737.09
0 18 -1663138381979.96 -4366785937159.69 -571245842879.29
0 19 -4063569047517.87 -4404981632905.54 5473695756622.45
0 20 1254849910389.10 -5737556090456.23 894787702194.78
0 21 2535230497147.53 -2381034441469.72 1954142218434.32
0 22 -3399286077078.10 198902548383.41 -5044869320022.35
0 23 2279404921587.28 5958517117406.48 4797192250749.65
0 24 -990524570918.89 -3746463433721.32 -2810930554201.33
0 25 -2671588901743.10 2605328403695.17 -245519095214.79
0 26 679237149040.79 3938763928571.14 -5194652504843.96
0 27 2961153051332.18 4099333739885.75 5502166259802.02
0 28 -5815804308194.58 5776992173761.59 1907464411066.60
0 29 358482915143.71 1022354820287.95 -1282535420396.61
0 30 -5517070848269.89 -1409746871986.31 -5615677473887.65
0 31 -3874703305715.09 1861540846462.15 2917006489316.47
0 32 -4705076827995.98 1773751871555.00 3447705224830.52
0 33 5736255643766.49 1248604783438.43 -2699404750345.00
0 34 -2554132359360.41 -3302563770349.40 5810711737634.01
0 35 2682892736365.50 -4621779904990.35 -2254863172888.23
0 36 5970446258769.58 1290271140304.52 1587055098073.12
0 37 -3892521030219.51 2399045100621.43 751006144448.65
0 38 -1651427320973.68 461016395343.94 -3697443454385.48
0 39 -4332470677016.52 165331383312.74 -5275440662761.89
0 40 -5950996477134.06 1602208807879.23 323434026131.14
0 41 3562493913603.25 -5164794070257.24 3306061186504.58
0 42 4606284057072.50 5816147217441.42 -13716462074.65
0 43 -747609892276.87 -1079459497276.44 1524229274841.13
0 44 2713163722638.58 142686386659.13 -1869899420007.08
0 45 -2631926792036.71 -2793593760949.37 4069659723932.70
0 46 -1787267355149.27 -2602437993792.09 824638336349.58
0 47 -5362106568814.30 -925102062022.83 3809643582352.27
0 48 686423781647.54 4724498150276.25 640411692969.69
0 49 2803043669463.62 -1245047324916.84 2489610122744.74
0 50 -4349342542863.15 4599882099125.48 -5781559998067.82
0 51 -1120178246460.94 1164211731014.87 -5093436833048.91
0 52 4917824740949.00 -2119578870069.04 4237930749653.81
0 53 1400514227990.30 -5557370167019.48 5279602903537.27
0 54 -5209083884586.15 2927151760518.16 -3360360971354.12
0 55 2650281455670.62 -719574543982.55 2110639285347.72
0 56 4375147053215.26 -2903476611200.48 5268595553593.99
0 57 3425174568512.09 2908972982740.48 3108920919293.97
0 58 428036450607.72 -5991374636064.92 -5033508343172.03
0 59 1347375169092.50 1334466937619.48 385820570581.51
0 60 -1820000184616.07 -743102842356.59 2670528512760.31
0 61 1268691455604.83 -1102705649613.73 -5173853057983.26
0 62 -4146458939717.37 -5535399829752.46 2535061350341.45
0 63 3023510566457.88 -3857909542442.26 -3885679827018.49
0 64 787288206996.06 -4047105017140.09 -3694023073508.42
0 65 -27023962711.46 1808258708477.14 -4595886624695.68
0 66 -2581886472451.45 -1765942491481.98 -4195454337725.16
0 67 4801406576671.36 -2759665884431.30 -1704519636791.44
0 68 186555323277.86 3435318330971.21 5395188633070.88
0 69 -3869111905744.82 -163799853140.39 -4984131730619.88
0 70 4701441641292.28 -2870334800738.07 -1716996004673.18
0 71 279087505433.28 -1376296182803.95 4590055614053.30
0 72 -4764988710528.70 2834742144138.90 3511216542455.93
0 73 -4612441503728.01 -1304353156734.42 1736494764562.93
0 74 -2965308117198.44 -1933525754107.87 -767349291018.84
0 75 1716177886219.78 -4198266304190.39 -261774527962.21
0 76 -1088104379870.05 229687524135.08 -3641781861727.02
0 77 886086202639.20 450807756954.25 4725971130060.95
0 78 -5175075787666.75 -1498763315146.21 -1715037662403.21
0 79 1158162282387.80 1233480091781.11 -4900097434828.10
