0 0 0.00 0.00 0.00
0 1 149600000000.00 0.00 10000000.00
0 2 58000000000.00 0.00 5000000.00
0 3 108700000000.00 0.00 -8000000.00
0 4 228000000000.00 0.00 -12000000.00
0 5 778000000000.00 0.00 15000000.00
0 6 1433000000000.00 0.00 -20000000.00
0 7 2920000000000.00 0.00 25000000.00
0 8 4471000000000.00 0.00 -30000000.00
0 9 -433057411775.49 5604080289417.92 -222575753099.55
0 10 -4722673963160.57 -5981298839664.69 -3689598244470.36
0 11 -1610858652559.51 -1701373567665.64 1014448243665.72
0 12 -3399236495326.85 1032223041650.01 -3427338988253.54
0 13 -4598039024787.97 758110388535.13 -2438699890132.39
0 14 -3890484048933.95 634589567144.68 -2453144999431.98
0 15 1565027467703.93 -583350300129.20 -368494271472.33
0 16 3354666881894.07 5886283993668.05 2775081579003.05
0 17 -5984103837974.42 -2833204836041.30 -1673679346066.75
0 18 -3791529373168.73 -4234174846780.57 -3776649841003.42
0 19 -2575095901533.54 4363182925788.30 15433724045.49
0 20 -496399409368.82 -2984873261761.33 5235089577378.28
0 21 -3171582496339.26 -787015973956.80 -3377474291891.55
0 22 -198544512595.30 -937623189267.53 -2632942019325.19
0 23 -2482180588171.90 5990854594852.24 -3706824318369.30
0 24 5412517346168.18 -3820962951435.22 5075675228180.21
0 25 4340768817039.56 -4698492016037.22 4444686462378.45
0 26 2657292565636.94 -2883849339971.25 -855856896776.64
0 27 -4404241287337.73 5916683714798.04 -2296805389363.69
0 28 5556870996745.71 -1669157694871.15 2466622300663.32
0 29 3126050958934.26 3538466808171.23 -988355066156.18
0 30 -3200026473589.25 1155058385410.84 -2933716400029.94
0 31 2638296820520.56 1854662489078.32 -4687546060740.74
0 32 2120201136972.85 -5779490897329.29 4096488586671.88
0 33 3654374514545.49 3072465966023.72 2935490960690.89
0 34 -3939277029567.99 -3429035949254.89 4192800873048.98
0 35 -1432869693000.27 1759069744385.34 -3314806115494.49
0 36 44148269129.99 -2000040732324.14 -2684588171860.48
0 37 1202053509281.04 -5086669513530.41 -3654513905595.30
0 38 3799244859162.37 1908347941892.38 -2396140614708.95
0 39 -4824200223583.82 3666842226715.22 -3382695597309.01
0 40 1647075654774.47 -1599470205418.52 -2295742469046.14
0 41 -1815943036142.71 -4554608450529.45 -1304228048447.62
0 42 1014598760295.01 361364278179.30 1449423359450.62
0 43 -1101950747474.07 -4486212796758.03 -3778475112178.58
0 44 373730122285.77 5282165256925.94 1351473154198.13
0 45 2373350946406.53 909356254576.41 -4449429334350.60
0 46 -834472488069.20 3020893021030.77 149004464107.10
0 47 3994799873789.21 601478775311.95 5053776667944.05
0 48 -1979565782462.98 5437894144765.05 2686891066230.32
0 49 4811327279923.17 -4022406331273.92 3416790279288.21
0 50 470838421243.63 5381345841745.54 279562217313.59
0 51 3319081701952.54 -4193835283719.86 2210386520349.60
0 52 2683604762276.45 -4654760419695.99 -4558373830541.21
0 53 199493645783.28 4889704679553.26 5266549251632.09
0 54 -922909467910.84 4660572822513.32 -5752572018537.94
0 55 -2877378968930.51 -108330815149.62 3283989780249.07
0 56 3611697858949.98 5805915372355.80 -3980336816040.96
0 57 -5640224849637.70 4740952139134.03 1182602425656.56
0 58 -2166666373688.11 4838257423992.39 4592525040075.43
0 59 -4401095631719.15 -1214282303682.66 3557322005535.16
0 60 -4581713793138.84 -863721284486.22 3436371640039.78
0 61 2168258929703.50 -2072168473187.91 -2935528869244.98
0 62 424013779696.08 -1600404647924.19 5999082338064.48
0 63 4784852384955.09 -4985966059838.41 -3131567704086.92
0 64 -1145444923613.89 -3492831178704.66 -13620489283.29
0 65 2580020755799.50 -5591157277855.63 1419631080431.69
0 66 2427446928074.33 -1899479854805.15 -4557919710203.04
0 67 -666306208198.10 -2608441185489.50 -4071004522066.10
0 68 -1766206845532.27 3361547139175.96 1522768130303.72
0 69 2199887616652.94 1511173086013.26 -5713943375141.33
0 70 -3013539666781.92 3438820396288.68 4254400423846.39
0 71 -5281555652283.86 -3105847934775.92 13760221197.16
0 72 1950443988642.86 -2887882879417.33 3352445632849.10
0 73 3882152247187.75 3332818484554.45 -1319730093385.90
0 74 -3032540468979.88 -3907662144819.12 -77667974903.09
0 75 -5661645317292.61 4727152263152.95 -2751913188375.49
0 76 -3405172821788.66 -2739615802066.22 -722785326988.80
0 77 -1080858353097.39 2013659492141.41 3575084420654.50
0 78 1174685746047.03 2943333812497.25 4611386641213.38
0 79 1894939534317.21 248753269318.84 4796197441777.31
50000 0 352.38 -0.32 -0.90
50000 1 149592585958.99 1489390571.24 9999503.36
50000 2 57950681399.97 2391357201.21 4995747.41
50000 3 108685957517.78 1747222027.65 -7998967.24
50000 4 227996805961.48 1206457760.16 -11999832.76
50000 5 777999722756.55 653118102.79 14999993.57
50000 6 1432999917878.53 481236397.32 -20000000.04
50000 7 2919999979858.50 337124367.02 24999998.69
50000 8 4470999991025.44 272445247.24 -30000000.45
50000 9 -432793306813.29 5603973772681.36 -222743667844.45
50000 10 -4722263776268.59 -5981200231759.20 -3689325788976.42
50000 11 -1611039329714.48 -1701354626657.40 1014501473691.61
50000 12 -3399510349425.70 1032380176432.63 -3427296096610.41
50000 13 -4597641448207.95 758218600526.22 -2438928916845.19
50000 14 -3890318045760.13 634543929156.08 -2453178984900.09
50000 15 1564920481174.29 -583607709798.12 -368202985653.28
50000 16 3354399892135.47 5885952677950.80 2774644106951.24
50000 17 -5984231225640.31 -2833373692780.32 -1673768825972.90
50000 18 -3791042201462.18 -4234193445630.27 -3776333146263.02
50000 19 -2575479673644.21 4362936486971.64 15554477930.72
50000 20 -496220201499.62 -2984880986846.33 5235164100698.36
50000 21 -3172016684175.05 -786648743544.13 -3377332075640.64
50000 22 -198199227842.15 -937332474898.88 -2632930564408.06
50000 23 -2481896951451.78 5990993701189.73 -3706724327347.66
50000 24 5412423474460.66 -3820636010661.75 5075636135056.91
50000 25 4340922591527.21 -4698893064057.11 4445073159523.95
50000 26 2657593646917.34 -2883351454305.17 -855859574958.24
50000 27 -4404108634565.01 5917161612689.19 -2296531875503.80
50000 28 5556581077958.86 -1668776964542.94 2466641860357.34
50000 29 3125777326351.10 3538515728335.94 -988042424626.41
50000 30 -3199940763603.15 1155508887450.55 -2933938879341.55
50000 31 2637997937030.78 1854270269398.47 -4687683704950.56
